FrameTime,FPS
0.0006002,1620
0.0005852,1620
0.0005726,1620
0.000647,1620
0.0006826,1620
0.0006454,1620
0.0005811,1620
0.0005387,1620
0.0007329,1620
0.000606,1620
0.0005536,1620
0.0006337,1620
0.0006518,1620
0.0006308,1620
0.0005899,1620
0.000629,1620
0.0006104,1620
0.0005764,1620
0.0005864,1620
0.0005852,1620
0.0008721,1589
0.0006201,1589
0.0005868,1589
0.0005552,1589
0.0005764,1589
0.0005672,1589
0.0005802,1589
0.0005843,1589
0.0005678,1589
0.0006139,1589
0.0005753,1589
0.0006669,1589
0.0006787,1589
0.0005656,1589
0.000591,1589
0.0005663,1589
0.0006419,1589
0.0006865,1589
0.0005809,1589
0.0006027,1589
0.0005621,1589
0.0005373,1589
0.000636,1589
0.0006855,1589
0.0007762,1589
0.0006051,1589
0.0006128,1589
0.000596,1589
0.0006226,1596
0.0006679,1596
0.0006122,1596
0.0006246,1596
0.000628,1596
0.0006586,1596
0.0006795,1596
0.0006292,1596
0.0005939,1596
0.0005901,1596
0.0005857,1596
0.0005532,1596
0.000572,1596
0.0005843,1596
0.0006591,1596
0.0006005,1596
0.0007239,1596
0.000869,1596
0.0006724,1596
0.000598,1596
0.0005616,1596
0.0005845,1596
0.000574,1596
0.0005892,1596
0.0006129,1596
0.0005525,1596
0.0006169,1596
0.0005689,1593
0.0007955,1593
0.0006273,1593
0.0005687,1593
0.0006516,1593
0.0005869,1593
0.0005482,1593
0.0005737,1593
0.0005894,1593
0.0006208,1593
0.0006071,1593
0.000558,1593
0.0006954,1593
0.0005733,1593
0.0006061,1593
0.0006183,1593
0.0006088,1593
0.0005781,1593
0.0005497,1593
0.0005979,1593
0.0006269,1593
0.0006085,1593
0.0005791,1593
0.0006685,1593
0.000645,1593
0.0005976,1593
0.000606,1593
0.000582,1593
0.0005837,1590
0.0005947,1590
0.0005572,1590
0.0005434,1590
0.0005643,1590
0.0005446,1590
0.0005534,1590
0.0006869,1590
0.0006429,1590
0.0006108,1590
0.0005911,1590
0.0005894,1590
0.0005181,1590
0.000714,1590
0.0007601,1590
0.0005549,1590
0.0006132,1590
0.0005916,1590
0.0006707,1590
0.0006624,1590
0.00063,1590
0.0005835,1590
0.0005796,1590
0.000582,1590
0.0006085,1590
0.0006033,1590
0.0006021,1590
0.0005953,1590
0.0005467,1591
0.0006603,1591
0.0006803,1591
0.0006019,1591
0.0005992,1591
0.0005817,1591
0.0006077,1591
0.0006532,1591
0.0005516,1591
0.0005729,1591
0.000546,1591
0.000768,1591
0.0006992,1591
0.0007656,1591
0.0008881,1591
0.0006264,1591
0.0006053,1591
0.0005712,1591
0.0006634,1591
0.0005648,1591
0.0005705,1591
0.0005783,1591
0.0005595,1591
0.0006046,1591
0.0006678,1591
0.0006234,1591
0.0006169,1591
0.0005556,1593
0.0005426,1593
0.000548,1593
0.00065,1593
0.0006327,1593
0.0005942,1593
0.0005854,1593
0.0005663,1593
0.0009243,1593
0.0006764,1593
0.0006075,1593
0.000554,1593
0.0006293,1593
0.000575,1593
0.0005641,1593
0.0005775,1593
0.0005894,1593
0.0005768,1593
0.0005673,1593
0.0005632,1593
0.0008406,1593
0.0006714,1593
0.0006325,1593
0.0006321,1593
0.0005482,1593
0.0005985,1593
0.0005654,1593
0.0005812,1593
0.0005379,1596
0.0006704,1596
0.0005643,1596
0.0006173,1596
0.0006079,1596
0.0005516,1596
0.0006687,1596
0.0006099,1596
0.0005889,1596
0.000649,1596
0.0005964,1596
0.0005775,1596
0.0005656,1596
0.0005573,1596
0.0006949,1596
0.0007731,1596
0.000611,1596
0.0006088,1596
0.0006041,1596
0.0005503,1596
0.000578,1596
0.0005703,1596
0.0005553,1596
0.0005639,1596
0.0006274,1596
0.0005928,1596
0.0006948,1596
0.0005806,1596
0.0006215,1590
0.0005811,1590
0.0005616,1590
0.000569,1590
0.0005691,1590
0.0005694,1590
0.000597,1590
0.0006301,1590
0.0006027,1590
0.0006809,1590
0.0007128,1590
0.0005923,1590
0.0006517,1590
0.0005871,1590
0.0005672,1590
0.0005772,1590
0.0005966,1590
0.000582,1590
0.0005439,1590
0.0005659,1590
0.0005695,1590
0.0006643,1590
0.0006146,1590
0.000568,1590
0.0005232,1590
0.0005321,1590
0.0006138,1590
0.0005409,1590
0.0005958,1590
0.0006242,1590
0.000586,1590
0.0005738,1590
0.0005666,1590
0.0008348,1590
0.0006185,1590
0.0006567,1590
0.0006174,1590
0.000574,1590
0.0005489,1590
0.0005722,1590
0.0005758,1590
0.0005629,1590
0.0005392,1590
0.0005506,1590
0.0006592,1590
0.0006415,1590
0.000594,1590
0.000568,1590
0.0005543,1590
0.0005946,1590
0.0005731,1590
0.0005385,1590
0.0005608,1590
0.0006111,1590
0.0006551,1590
0.0005468,1590
0.000602,1590
0.0006241,1584
0.0005508,1584
0.0005546,1584
0.0005644,1584
0.0006898,1584
0.0005442,1584
0.0005323,1584
0.0005474,1584
0.0006188,1584
0.0005466,1584
0.0006073,1584
0.0006539,1584
0.000783,1584
0.0007107,1584
0.0005918,1584
0.0005541,1584
0.0005751,1584
0.0005591,1584
0.0005451,1584
0.0005385,1584
0.0005445,1584
0.0005711,1584
0.0005992,1584
0.0008375,1584
0.000631,1584
0.0005695,1584
0.0005486,1584
0.0006219,1584
0.0005383,1600
0.0005789,1600
0.0005459,1600
0.0005897,1600
0.0005613,1600
0.0005964,1600
0.0006254,1600
0.0005859,1600
0.0006338,1600
0.000582,1600
0.0006361,1600
0.0005598,1600
0.000546,1600
0.0005435,1600
0.0005678,1600
0.0005201,1600
0.0006691,1600
0.0006277,1600
0.0006378,1600
0.0007641,1600
0.0006763,1600
0.0005518,1600
0.0005437,1600
0.0005393,1600
0.0005501,1600
0.0005557,1600
0.0005661,1600
0.000603,1600
0.0005556,1600
0.0006694,1596
0.0007149,1596
0.0005592,1596
0.000581,1596
0.000571,1596
0.0005496,1596
0.0005366,1596
0.0005687,1596
0.0006168,1596
0.0005897,1596
0.0005357,1596
0.0005338,1596
0.0006828,1596
0.0008584,1596
0.0006045,1596
0.0006301,1596
0.000546,1596
0.0005397,1596
0.000559,1596
0.0005457,1596
0.0006033,1596
0.0007563,1596
0.0005509,1596
0.0006864,1596
0.0006214,1596
0.0005732,1596
0.0006204,1596
0.0005842,1596
0.0005483,1613
0.0005444,1613
0.0005532,1613
0.0005354,1613
0.000629,1613
0.000709,1613
0.0005559,1613
0.0005959,1613
0.0007178,1613
0.0006337,1613
0.0005648,1613
0.0005418,1613
0.0006062,1613
0.0005384,1613
0.0005438,1613
0.0005385,1613
0.0005473,1613
0.0005534,1613
0.0005903,1613
0.0007417,1613
0.0006029,1613
0.0005637,1613
0.0005457,1613
0.0006237,1613
0.000568,1613
0.0006945,1613
0.0006199,1613
0.0005476,1613
0.0005409,1613
0.0005628,1612
0.0006172,1612
0.0008705,1612
0.0006453,1612
0.0006148,1612
0.0006286,1612
0.0005571,1612
0.0005982,1612
0.0006094,1612
0.0005998,1612
0.000558,1612
0.0005442,1612
0.0005797,1612
0.0008499,1612
0.0007226,1612
0.0005457,1612
0.000587,1612
0.0005596,1612
0.0005577,1612
0.0006407,1612
0.0006191,1612
0.0005774,1612
0.0005858,1612
0.0006435,1612
0.0006773,1612
0.000821,1612
0.0006841,1612
0.0006062,1609
0.0006405,1609
0.0006357,1609
0.0005627,1609
0.0005431,1609
0.0005401,1609
0.0006185,1609
0.0005532,1609
0.0006662,1609
0.0008667,1609
0.0006204,1609
0.0005748,1609
0.0005875,1609
0.0005588,1609
0.0005715,1609
0.0007215,1609
0.0006123,1609
0.0005855,1609
0.0005699,1609
0.0006496,1609
0.0007095,1609
0.0006414,1609
0.0005767,1609
0.0005386,1609
0.0005514,1609
0.0005767,1609
0.0005478,1609
0.0005861,1609
0.00058,1604
0.0005707,1604
0.0005881,1604
0.0006438,1604
0.0006361,1604
0.0006405,1604
0.0006041,1604
0.0005661,1604
0.0005656,1604
0.0006038,1604
0.0005554,1604
0.0006005,1604
0.0005821,1604
0.0006396,1604
0.0007853,1604
0.0006953,1604
0.0005674,1604
0.0006242,1604
0.000546,1604
0.0006625,1604
0.0007288,1604
0.0005523,1604
0.0006268,1604
0.0005669,1604
0.0005462,1604
0.0007432,1604
0.0007079,1604
0.0006108,1599
0.0005749,1599
0.0005457,1599
0.0005612,1599
0.0005479,1599
0.0005312,1599
0.0005788,1599
0.0006088,1599
0.0005966,1599
0.0005562,1599
0.0006292,1599
0.0005957,1599
0.0006541,1599
0.0006196,1599
0.0005518,1599
0.0005752,1599
0.0005511,1599
0.0005648,1599
0.0005673,1599
0.0005492,1599
0.0006501,1599
0.0005507,1599
0.0006324,1599
0.0007139,1599
0.0007238,1599
0.0005902,1599
0.0005562,1599
0.0005257,1599
0.0006134,1599
0.0005482,1603
0.0006175,1603
0.0005596,1603
0.0005721,1603
0.000715,1603
0.0006685,1603
0.000637,1603
0.0005866,1603
0.0006713,1603
0.00062,1603
0.0005873,1603
0.0006009,1603
0.0006025,1603
0.000577,1603
0.0005965,1603
0.0006199,1603
0.0010277,1603
0.0006493,1603
0.0005446,1603
0.0005546,1603
0.0006215,1603
0.0005517,1603
0.0005903,1603
0.0005844,1603
0.0005575,1603
0.000569,1603
0.0005427,1603
0.0008535,1583
0.0006485,1583
0.0005961,1583
0.0006722,1583
0.0005869,1583
0.0005843,1583
0.0005824,1583
0.0005989,1583
0.0005954,1583
0.0005834,1583
0.0005963,1583
0.0008051,1583
0.0005814,1583
0.0006043,1583
0.0005671,1583
0.0005751,1583
0.0006169,1583
0.0005691,1583
0.0006535,1583
0.0005855,1583
0.0005587,1583
0.0006087,1583
0.0006054,1583
0.0006524,1583
0.0006084,1583
0.0005613,1583
0.0005897,1583
0.0005794,1583
0.0005709,1594
0.0005687,1594
0.0005445,1594
0.0005653,1594
0.0005474,1594
0.0005789,1594
0.0008425,1594
0.0006357,1594
0.0005439,1594
0.0005569,1594
0.0005878,1594
0.0006061,1594
0.0005323,1594
0.000602,1594
0.0005594,1594
0.000598,1594
0.0005262,1594
0.0006436,1594
0.0006495,1594
0.0005928,1594
0.0005589,1594
0.0005898,1594
0.0006395,1594
0.0006118,1594
0.000559,1594
0.0005808,1594
0.0005713,1594
0.0005604,1594
0.0006348,1594
0.0006163,1589
0.0006466,1589
0.0005694,1589
0.0008163,1589
0.0005911,1589
0.0005817,1589
0.0006369,1589
0.0005952,1589
0.00055,1589
0.0005836,1589
0.0005879,1589
0.0006757,1589
0.0007911,1589
0.0006046,1589
0.0006733,1589
0.0006122,1589
0.0005469,1589
0.0005982,1589
0.0005501,1589
0.0005503,1589
0.0006283,1589
0.000565,1589
0.0005803,1589
0.0006788,1589
0.0006046,1589
0.0007887,1589
0.0005836,1589
0.0006739,1584
0.000623,1584
0.0005755,1584
0.0005944,1584
0.0005996,1584
0.0006203,1584
0.0005775,1584
0.000675,1584
0.0006434,1584
0.0006054,1584
0.0006361,1584
0.0006004,1584
0.0006192,1584
0.0006258,1584
0.000584,1584
0.0005987,1584
0.0005779,1584
0.000581,1584
0.0006794,1584
0.0006122,1584
0.0005764,1584
0.000692,1584
0.0005765,1584
0.0006351,1584
0.0005722,1584
0.0005673,1584
0.0005714,1584
0.0005457,1584
0.0005625,1580
0.0005735,1580
0.000651,1580
0.0005899,1580
0.000688,1580
0.0006109,1580
0.0006078,1580
0.0006052,1580
0.0005435,1580
0.0005934,1580
0.000639,1580
0.0006296,1580
0.0005606,1580
0.0006341,1580
0.0006961,1580
0.0006454,1580
0.0006529,1580
0.0005608,1580
0.0006152,1580
0.0005848,1580
0.0005654,1580
0.0005894,1580
0.0005679,1580
0.0005725,1580
0.0005345,1580
0.0007007,1580
0.0006195,1580
0.0005732,1580
0.0005835,1576
0.0006182,1576
0.0005821,1576
0.0005882,1576
0.0005886,1576
0.0006012,1576
0.0005358,1576
0.0005588,1576
0.0007766,1576
0.0007896,1576
0.0006448,1576
0.000635,1576
0.0005824,1576
0.0006636,1576
0.0006244,1576
0.0005482,1576
0.0005347,1576
0.0005519,1576
0.0006105,1576
0.0006972,1576
0.0006244,1576
0.0005369,1576
0.0005329,1576
0.0006568,1576
0.0006576,1576
0.0005675,1576
0.0005488,1576
0.0005646,1576
0.0005977,1575
0.0006075,1575
0.0005641,1575
0.0007205,1575
0.000822,1575
0.0006518,1575
0.000706,1575
0.0006549,1575
0.0005671,1575
0.0005559,1575
0.0005554,1575
0.000573,1575
0.0006021,1575
0.000598,1575
0.0006651,1575
0.0007998,1575
0.0006272,1575
0.0005909,1575
0.0006777,1575
0.0005901,1575
0.0006319,1575
0.0005689,1575
0.0005567,1575
0.0005537,1575
0.0005615,1575
0.0006746,1575
0.0008875,1575
0.0006675,1576
0.0006493,1576
0.0005501,1576
0.0005394,1576
0.0005507,1576
0.0005476,1576
0.0005358,1576
0.0006002,1576
0.0005435,1576
0.0006329,1576
0.0008531,1576
0.0005641,1576
0.0005655,1576
0.0005401,1576
0.0005387,1576
0.0005301,1576
0.0005371,1576
0.0005362,1576
0.0005642,1576
0.00058,1576
0.0006501,1576
0.0006187,1576
0.0006624,1576
0.0005583,1576
0.000624,1576
0.0005636,1576
0.0005536,1576
0.0005411,1576
0.0005511,1576
0.0005426,1576
0.0005339,1576
0.000573,1576
0.0005615,1576
0.0006991,1576
0.0006281,1576
0.0006133,1576
0.0006037,1576
0.0006287,1576
0.0005977,1576
0.000649,1576
0.0005485,1576
0.0005741,1576
0.000551,1576
0.0006375,1576
0.0005457,1576
0.0006635,1576
0.0005431,1576
0.0005183,1576
0.0005098,1576
0.0006006,1576
0.0006138,1576
0.0005352,1576
0.0005865,1576
0.0005559,1576
0.0005398,1576
0.0005336,1576
0.0005379,1576
0.0006516,1576
0.0008313,1574
0.0005833,1574
0.0005907,1574
0.0005394,1574
0.0005482,1574
0.0005703,1574
0.0005428,1574
0.0005599,1574
0.0005436,1574
0.0005367,1574
0.0005305,1574
0.0006039,1574
0.0008075,1574
0.0006623,1574
0.0006247,1574
0.0005938,1574
0.0005818,1574
0.0006488,1574
0.0006445,1574
0.0005842,1574
0.0005904,1574
0.0005561,1574
0.000722,1574
0.000545,1574
0.0005509,1574
0.0005393,1574
0.000552,1574
0.0006067,1574
0.0005519,1574
0.0005793,1619
0.0005381,1619
0.0005622,1619
0.0005356,1619
0.0005668,1619
0.0008048,1619
0.000582,1619
0.0005549,1619
0.0005534,1619
0.0005373,1619
0.0005479,1619
0.000586,1619
0.0006279,1619
0.0005945,1619
0.000631,1619
0.0006943,1619
0.0007705,1619
0.0007077,1619
0.0006019,1619
0.000531,1619
0.0005603,1619
0.000598,1619
0.0005732,1619
0.0005476,1619
0.0005376,1619
0.0005957,1619
0.0006561,1619
0.0005689,1619
0.0006877,1614
0.0006629,1614
0.0005485,1614
0.0005696,1614
0.0005787,1614
0.0006137,1614
0.0005667,1614
0.0005355,1614
0.0005389,1614
0.0005795,1614
0.0005939,1614
0.0005842,1614
0.0007063,1614
0.0006149,1614
0.0005749,1614
0.0005386,1614
0.0005341,1614
0.0005379,1614
0.0006684,1614
0.0005362,1614
0.0005329,1614
0.0005642,1614
0.0005866,1614
0.0005475,1614
0.00071,1614
0.0006018,1614
0.0005198,1614
0.0005863,1614
0.0005459,1614
0.000518,1645
0.00052,1645
0.0005675,1645
0.0007634,1645
0.0005584,1645
0.0005751,1645
0.0005884,1645
0.0008473,1645
0.0005636,1645
0.0005796,1645
0.0005606,1645
0.0005511,1645
0.0005578,1645
0.0005861,1645
0.0005617,1645
0.0005716,1645
0.0006382,1645
0.0005571,1645
0.0006912,1645
0.0006702,1645
0.0005733,1645
0.0005689,1645
0.0006175,1645
0.0006469,1645
0.0005766,1645
0.0005492,1645
0.0005456,1645
0.000537,1645
0.0005359,1645
0.0005639,1651
0.0006058,1651
0.0006549,1651
0.0005871,1651
0.0006266,1651
0.0005635,1651
0.0005455,1651
0.0005718,1651
0.0005403,1651
0.0005471,1651
0.0005341,1651
0.000537,1651
0.0005338,1651
0.0006169,1651
0.0006044,1651
0.0005626,1651
0.0005539,1651
0.0005455,1651
0.0005373,1651
0.0005413,1651
0.0006121,1651
0.0006279,1651
0.0005552,1651
0.0005422,1651
0.0005345,1651
0.0006658,1651
0.0006613,1651
0.0006374,1651
0.0005523,1651
0.000603,1648
0.000564,1648
0.0005475,1648
0.000538,1648
0.0005449,1648
0.0005336,1648
0.0005997,1648
0.0005413,1648
0.0006463,1648
0.0006683,1648
0.0005616,1648
0.000566,1648
0.0005495,1648
0.0005596,1648
0.0005705,1648
0.0005353,1648
0.0005329,1648
0.0005923,1648
0.0005948,1648
0.0005422,1648
0.0007232,1648
0.0007861,1648
0.0005637,1648
0.0005586,1648
0.0005942,1648
0.0005711,1648
0.0005989,1648
0.00064,1648
0.0005623,1648
0.0006321,1643
0.0005428,1643
0.0005441,1643
0.0007481,1643
0.0005701,1643
0.0005462,1643
0.0005774,1643
0.0005558,1643
0.0006005,1643
0.0005582,1643
0.0006223,1643
0.0005514,1643
0.0005838,1643
0.0005854,1643
0.0006608,1643
0.0008613,1643
0.0006572,1643
0.000555,1643
0.000587,1643
0.0005429,1643
0.0005381,1643
0.0005496,1643
0.0005559,1643
0.0005725,1643
0.0006947,1643
0.0006264,1643
0.0008214,1643
0.000601,1643
0.0005847,1640
0.0006691,1640
0.0006482,1640
0.0005655,1640
0.0005417,1640
0.0005732,1640
0.0005491,1640
0.0005477,1640
0.0005836,1640
0.0006444,1640
0.0007077,1640
0.0005743,1640
0.0005445,1640
0.0005403,1640
0.0006466,1640
0.0006102,1640
0.0006001,1640
0.0005654,1640
0.0005845,1640
0.0005601,1640
0.0006471,1640
0.0007071,1640
0.0006423,1640
0.0005517,1640
0.0005469,1640
0.0006028,1640
0.0005855,1640
0.0005374,1640
0.0005305,1640
0.0005683,1639
0.0005692,1639
0.0005441,1639
0.0005385,1639
0.0007076,1639
0.0007059,1639
0.0007275,1639
0.0006469,1639
0.0005701,1639
0.0005693,1639
0.000536,1639
0.0005338,1639
0.0006263,1639
0.0006463,1639
0.0005905,1639
0.0006154,1639
0.000578,1639
0.0005589,1639
0.0006493,1639
0.0005538,1639
0.0006331,1639
0.0005657,1639
0.000607,1639
0.0006059,1639
0.0005457,1639
0.0005522,1639
0.0005928,1639
0.0006433,1639
0.0005592,1637
0.000564,1637
0.0005357,1637
0.0006143,1637
0.0005396,1637
0.0005372,1637
0.0005864,1637
0.0006069,1637
0.000556,1637
0.0005763,1637
0.0005985,1637
0.0007967,1637
0.0008297,1637
0.0005987,1637
0.0005787,1637
0.0005414,1637
0.0005457,1637
0.0005417,1637
0.0006322,1637
0.0005791,1637
0.0005518,1637
0.0005648,1637
0.0006492,1637
0.0006164,1637
0.0005643,1637
0.0005833,1637
0.0005388,1637
0.0006302,1637
0.000608,1638
0.0005939,1638
0.0005516,1638
0.000545,1638
0.0005417,1638
0.0005774,1638
0.0006085,1638
0.0005788,1638
0.0005559,1638
0.0006292,1638
0.0005162,1638
0.0005122,1638
0.0005672,1638
0.0005903,1638
0.0005579,1638
0.0005201,1638
0.0005907,1638
0.0005773,1638
0.0005798,1638
0.0006664,1638
0.0006199,1638
0.0006304,1638
0.0005494,1638
0.0005406,1638
0.0005619,1638
0.0006021,1638
0.0005975,1638
0.0005216,1638
0.0005784,1638
0.0005687,1638
0.0006761,1633
0.0006263,1633
0.0006043,1633
0.0006321,1633
0.0005655,1633
0.0006161,1633
0.0005923,1633
0.0005711,1633
0.0005773,1633
0.0005836,1633
0.0005855,1633
0.00053,1633
0.000955,1633
0.0007327,1633
0.0005737,1633
0.0005883,1633
0.0005943,1633
0.0005704,1633
0.0005825,1633
0.0007113,1633
0.0005622,1633
0.0006047,1633
0.0006571,1633
0.0006658,1633
0.0005814,1633
0.0005493,1633
0.0006971,1633
0.0006328,1632
0.0005584,1632
0.0005973,1632
0.0005539,1632
0.0005928,1632
0.0005521,1632
0.0006162,1632
0.0007476,1632
0.0006267,1632
0.0005578,1632
0.0006023,1632
0.000616,1632
0.000632,1632
0.0005522,1632
0.000639,1632
0.0006252,1632
0.0005421,1632
0.0005923,1632
0.0007061,1632
0.0006041,1632
0.0007245,1632
0.0005703,1632
0.0005767,1632
0.000576,1632
0.0005437,1632
0.0005762,1632
0.0005756,1632
0.0006064,1632
0.0005568,1631
0.0006099,1631
0.0007781,1631
0.000568,1631
0.0006161,1631
0.0005574,1631
0.0005908,1631
0.0006144,1631
0.0005657,1631
0.0006186,1631
0.0006148,1631
0.000566,1631
0.0005486,1631
0.0007367,1631
0.0005848,1631
0.0005391,1631
0.0006549,1631
0.0006437,1631
0.0005573,1631
0.0005452,1631
0.0005655,1631
0.0005828,1631
0.000607,1631
0.0005372,1631
0.000584,1631
0.0006395,1631
0.0007483,1631
0.0005624,1631
0.0005458,1642
0.0005428,1642
0.0005735,1642
0.0006617,1642
0.0005556,1642
0.0006004,1642
0.0006027,1642
0.0006267,1642
0.0007093,1642
0.0006136,1642
0.0005607,1642
0.0005541,1642
0.0006443,1642
0.0005454,1642
0.000545,1642
0.0005335,1642
0.0005403,1642
0.000583,1642
0.0005973,1642
0.0005855,1642
0.000742,1642
0.0007796,1642
0.0006153,1642
0.0006417,1642
0.0006573,1642
0.0005546,1642
0.0005574,1642
0.0005508,1642
0.0005474,1642
0.0005946,1642
0.0005854,1642
0.0005369,1642
0.0006508,1642
0.0007748,1642
0.0005832,1642
0.0005629,1642
0.0005768,1642
0.000549,1642
0.0006142,1642
0.0005705,1642
0.0005552,1642
0.0006499,1642
0.0005418,1642
0.0006793,1642
0.0007773,1642
0.0006487,1642
0.000607,1642
0.0007553,1642
0.0005744,1642
0.0005771,1642
0.0005423,1642
0.0005639,1642
0.0005661,1642
0.0005648,1642
0.0007189,1642
0.0005835,1642
0.0006657,1633
0.0005403,1633
0.0005602,1633
0.000519,1633
0.0005145,1633
0.0005825,1633
0.0006486,1633
0.0005172,1633
0.000509,1633
0.0005444,1633
0.0005099,1633
0.0007128,1633
0.000571,1633
0.000554,1633
0.0005678,1633
0.0005458,1633
0.0006114,1633
0.0005445,1633
0.000547,1633
0.000533,1633
0.0005738,1633
0.0005893,1633
0.0005527,1633
0.0006833,1633
0.0006181,1633
0.0006762,1633
0.0005496,1633
0.0006009,1633
0.0005687,1633
0.0005978,1633
0.0005904,1634
0.0005385,1634
0.0005365,1634
0.0005686,1634
0.0006629,1634
0.0006175,1634
0.0006007,1634
0.0005656,1634
0.0005252,1634
0.0005174,1634
0.0005248,1634
0.0006505,1634
0.0005093,1634
0.0005232,1634
0.0005789,1634
0.0005716,1634
0.0005227,1634
0.0005884,1634
0.0005932,1634
0.0005439,1634
0.0005237,1634
0.0005392,1634
0.0005165,1634
0.0005066,1634
0.0005805,1634
0.000534,1634
0.0006359,1634
0.0005552,1634
0.0005786,1634
0.0006423,1634
0.0007742,1617
0.0006186,1617
0.0005836,1617
0.0005878,1617
0.0005931,1617
0.0005753,1617
0.0005432,1617
0.0005351,1617
0.0005759,1617
0.0005386,1617
0.0005831,1617
0.0007292,1617
0.0006088,1617
0.0005579,1617
0.0005424,1617
0.0005361,1617
0.0005454,1617
0.0005358,1617
0.0005366,1617
0.0005587,1617
0.0006435,1617
0.0005779,1617
0.0005436,1617
0.0008181,1617
0.0006726,1617
0.0006425,1617
0.0006452,1617
0.0006251,1617
0.0005721,1617
0.0005419,1623
0.0005662,1623
0.0005585,1623
0.0005741,1623
0.0005428,1623
0.0006353,1623
0.0006428,1623
0.0005767,1623
0.0005457,1623
0.000547,1623
0.0005437,1623
0.0005385,1623
0.0005592,1623
0.000595,1623
0.0005395,1623
0.0005706,1623
0.0005574,1623
0.0006396,1623
0.0008261,1623
0.0006115,1623
0.0006571,1623
0.0005869,1623
0.0005853,1623
0.0005758,1623
0.0006584,1623
0.0006289,1623
0.0005811,1623
0.0006078,1623
0.0006157,1617
0.0006924,1617
0.0006091,1617
0.0006271,1617
0.0005483,1617
0.0005537,1617
0.0005413,1617
0.0005447,1617
0.0005667,1617
0.0005417,1617
0.0005299,1617
0.0005344,1617
0.0006805,1617
0.0008186,1617
0.0006161,1617
0.0005546,1617
0.0005431,1617
0.0005938,1617
0.0006209,1617
0.0005375,1617
0.0005443,1617
0.0005566,1617
0.0005451,1617
0.0005449,1617
0.0006419,1617
0.000676,1617
0.0006387,1617
0.0005872,1617
0.0006809,1617
0.0005735,1642
0.0005663,1642
0.0006194,1642
0.0005451,1642
0.0006778,1642
0.0005361,1642
0.0006898,1642
0.0008036,1642
0.0006226,1642
0.0005891,1642
0.0007092,1642
0.0005452,1642
0.0005466,1642
0.0005603,1642
0.0006189,1642
0.0005394,1642
0.000537,1642
0.0005188,1642
0.0006835,1642
0.000601,1642
0.0005427,1642
0.0005182,1642
0.0005233,1642
0.0005511,1642
0.0006296,1642
0.0005485,1642
0.000576,1642
0.0005405,1642
0.0005633,1642
0.0005581,1643
0.0006435,1643
0.0005549,1643
0.0005472,1643
0.0005512,1643
0.0005503,1643
0.0005402,1643
0.0005339,1643
0.0005462,1643
0.0005598,1643
0.0005458,1643
0.0006337,1643
0.0005974,1643
0.0007408,1643
0.0006645,1643
0.0005519,1643
0.0005711,1643
0.0005778,1643
0.000603,1643
0.0005524,1643
0.0005389,1643
0.0005715,1643
0.0005604,1643
0.0005405,1643
0.0005322,1643
0.0006758,1643
0.0007611,1643
0.0007318,1643
0.0005972,1643
